SW_ID,TYPE_C,TYPE_D,MATERIAL_C,MATERIAL_D,GeoJSON
7945,,,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[373856.4186,4898209.9412],[373857.2493,4898196.8402],[373857.078100011,4898196.16373643],[373856.847855584,4898195.50502563],[373856.560364278,4898194.86921029],[373856.217870583,4898194.26125431],[373855.823048407,4898193.68590411],[373855.378980191,4898193.14765154],[373854.889132852,4898192.65069884],[373854.35733071,4898192.19892579],[373853.787725633,4898191.79585947],[373853.184764623,4898191.44464668],[373852.553155099,4898191.1480294],[373851.897828142,4898190.90832336],[373851.2239,4898190.7274],[373806.6007,4898188.2823],[373801.300541457,4898188.75295394],[373796.072994731,4898189.74590455],[373790.9694,4898191.2514],[373744.6871,4898207.9305],[373744.087080641,4898208.2349278],[373743.51675603,4898208.59190028],[373742.98071538,4898208.99854501],[373742.48327203,4898209.45158985],[373742.028428742,4898209.9473893],[373741.619845487,4898210.48195383],[373741.26081,4898211.05098198],[373740.954211319,4898211.64989497],[373740.702516541,4898212.27387353],[373740.50775097,4898212.91789674],[373740.37148182,4898213.57678234],[373740.294805603,4898214.2452285],[373740.278339308,4898214.91785646],[373740.322215432,4898215.58925381],[373740.42608092,4898216.25401803],[373740.5891,4898216.9068],[373744.8617,4898215.4405],[373744.3378,4898213.694],[373742.242,4898214.1306],[373742.423201182,4898213.5022748],[373742.660292369,4898212.8928372],[373742.951343885,4898212.30724738],[373743.293986873,4898211.75027144],[373743.685432577,4898211.22644257],[373744.122495036,4898210.74002421],[373744.601617016,4898210.29497528],[373745.118898964,4898209.89491803],[373745.670130743,4898209.5431085],[373746.2508259,4898209.24241005],[373746.856258182,4898208.99527007],[373747.4815,4898208.8037],[373795.5977,4898191.8627],[373799.129108492,4898190.96235495],[373802.72714107,4898190.38302022],[373806.362678995,4898190.12938435],[373810.0063,4898190.2035],[373850.8746,4898192.6486],[373851.399689839,4898192.82527333],[373851.907018896,4898193.04787169],[373852.392579628,4898193.31463672],[373852.852536444,4898193.62346115],[373853.283256008,4898193.97190549],[373853.681335937,4898194.35721728],[373854.043631678,4898194.77635282],[373854.367281349,4898195.22600123],[373854.649728344,4898195.70261061],[373854.888741529,4898196.20241607],[373855.082432868,4898196.7214695],[373855.229272334,4898197.25567075],[373855.3281,4898197.8008],[373855.4155,4898201.6431],[373853.2323,4898201.5558],[373852.7957,4898209.677],[373856.4186,4898209.9412]]]}"
1074,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[380011.0369,4901105.5185],[380012.848,4901105.5877],[380074.4913,4901108.6494],[380130.922,4901110.4043],[380132.531,4901110.8475],[380132.542,4901110.4045],[380132.7801,4901108.0785],[380065.021,4901105.8832],[380011.1134,4901103.1914],[380011.0369,4901105.5185]]]}"
8222,,,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[377995.5235,4903033.9837],[377995.5235,4903035.4202],[378119.5822,4903034.2951],[378119.5635,4903032.6068],[378008.1107,4903033.8398],[378008.0579,4903029.0637],[378015.3101,4903028.9834],[378015.273,4903025.636],[378006.223,4903025.7361],[378006.2229,4903033.9837],[377995.5235,4903033.9837]]]}"
8234,,,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[378517.8177,4902888.7416],[378487.9502,4902898.4712],[378489.0993,4902899.6203],[378490.83,4902900.3328],[378514.5303,4902892.6332],[378516.5997,4902890.7208],[378517.8177,4902888.7416]]]}"
8235,,,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[378477.4992,4902904.1201],[378477.8736,4902902.9433],[378478.1992,4902901.9201],[378478.148,4902900.7943],[378438.0293,4902913.1418],[378438.9293,4902914.0418],[378441.4294,4902915.1419],[378477.4992,4902904.1201]]]}"
8236,,,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[378404.2235,4902924.5316],[378350.943,4902941.9966],[378351.76,4902944.6177],[378406.239,4902926.8062],[378406.1982,4902926.4191],[378405.0723,4902924.9561],[378404.2235,4902924.5316]]]}"
8237,,,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[378423.113,4902921.3172],[378423.9291,4902920.4417],[378424.1291,4902919.9417],[378424.8291,4902918.5417],[378425.1291,4902917.8417],[378425.1668,4902917.5024],[378411.8852,4902921.8265],[378411.7983,4902922.319],[378412.2983,4902924.1191],[378412.6588,4902924.7199],[378423.113,4902921.3172]]]}"
8238,,,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[378299.218,4902958.9183],[378299.7964,4902960.0174],[378301.4965,4902961.4174],[378342.6629,4902947.7626],[378341.7188,4902944.8727],[378299.218,4902958.9183]]]}"
8239,,,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[378257.496,4902976.7168],[378288.2178,4902965.6289],[378288.8966,4902964.4168],[378289.2569,4902962.4708],[378254.5831,4902974.5327],[378255.6961,4902975.8168],[378257.496,4902976.7168]]]}"
8240,,,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[378246.6397,4902980.3948],[378247.2962,4902979.0162],[378247.5961,4902978.016],[378247.6677,4902977.1213],[378236.124,4902980.8665],[378237.6676,4902981.5485],[378238.7135,4902981.921],[378240.4353,4902982.3895],[378246.6397,4902980.3948]]]}"
8241,,,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[378217.465,4902990.0109],[378218.195754699,4902989.14357915],[378218.841319052,4902988.21111224],[378219.395920536,4902987.22183721],[378219.8546,4902986.1846],[378188.9185,4902996.0944],[378181.9551,4902997.1555],[378162.1603,4903003.3964],[378162.564645435,4903003.84786126],[378163.005460862,4903004.26378704],[378163.479634598,4903004.64124137],[378163.983819488,4903004.97755981],[378164.51445653,4903005.27036832],[378165.0678,4903005.5176],[378183.3477,4903000.0072],[378189.8469,4902998.8798],[378217.465,4902990.0109]]]}"
8242,,,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[378145.2586,4903009.49],[378145.897149746,4903008.74862974],[378146.470055135,4903007.95543679],[378146.973130408,4903007.11621638],[378147.4027,4903006.2371],[378132.796904611,4903008.2568757],[378118.113783761,4903009.60398926],[378103.3843,4903010.2756],[378105.3456,4903013.2333],[378117.835380305,4903012.70407803],[378130.292259991,4903011.6548705],[378142.6946,4903010.0875],[378145.2586,4903009.49]]]}"
4670,,,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[381683.6731,4898470.3855],[381685.6329,4898466.2066],[381704.4486,4898454.082],[381708.8895,4898453.5371],[381737.2648,4898434.1226],[381742.6577,4898427.7118],[381748.7695,4898423.4929],[381748.8555,4898423.4329],[381748.9385,4898423.3689],[381749.0195,4898423.3019],[381749.0975,4898423.2319],[381749.1735,4898423.1599],[381749.2475,4898423.0849],[381749.3185,4898423.0079],[381749.3865,4898422.9279],[381749.4515,4898422.8459],[381749.5145,4898422.7619],[381749.5735,4898422.6749],[381749.6295,4898422.5869],[381749.6825,4898422.4959],[381749.7325,4898422.4039],[381749.7795,4898422.3099],[381749.8235,4898422.2149],[381749.8635,4898422.1179],[381749.8995,4898422.0199],[381749.9325,4898421.9199],[381749.9625,4898421.8189],[381749.9885,4898421.7179],[381750.0115,4898421.6149],[381750.0305,4898421.5119],[381750.0455,4898421.4089],[381750.0575,4898421.3039],[381750.0655,4898421.1999],[381750.0705,4898421.0949],[381750.0705,4898420.9899],[381750.0675,4898420.8849],[381750.0615,4898420.7799],[381750.0515,4898420.6759],[381750.0375,4898420.5719],[381750.0195,4898420.4689],[381749.9985,4898420.3659],[381749.9735,4898420.2639],[381749.9455,4898420.1629],[381749.9135,4898420.0629],[381749.8785,4898419.9639],[381749.8405,4898419.8669],[381749.7985,4898419.7699],[381749.7525,4898419.6759],[381749.7045,4898419.5829],[381749.6525,4898419.4919],[381749.5965,4898419.4009],[381746.2475,4898414.0958],[381745.8829,4898409.2378],[381739.6052,4898400.3861],[381739.434559401,4898400.18298571],[381739.246917775,4898399.99546437],[381739.043694094,4898399.82495406],[381738.826425164,4898399.67274419],[381738.596754004,4898399.53998581],[381738.35641742,4898399.42768284],[381738.10723287,4898399.33668454],[381737.851084724,4898399.26767904],[381737.58991001,4898399.22118819],[381737.325683768,4898399.19756354],[381737.060404115,4898399.19698376],[381736.796077132,4898399.21945322],[381736.534701697,4898399.26480202],[381736.278254369,4898399.3326872],[381736.028674439,4898399.42259543],[381735.787849264,4898399.53384679],[381735.5576,4898399.6656],[381702.2173,4898421.9159],[381701.1475,4898425.5359],[381665.1372,4898450.3551],[381664.9812,4898450.5081],[381664.8292,4898450.6671],[381664.6832,4898450.8301],[381664.5433,4898450.9991],[381664.4083,4898451.1721],[381664.2803,4898451.3491],[381664.1583,4898451.5311],[381664.0423,4898451.7171],[381663.9323,4898451.9071],[381663.8293,4898452.1011],[381663.7323,4898452.2971],[381663.6433,4898452.4971],[381663.5603,4898452.7001],[381663.4843,4898452.9061],[381663.4163,4898453.1141],[381663.3543,4898453.3251],[381663.3003,4898453.5371],[381663.2533,4898453.7511],[381663.2133,4898453.9671],[381663.1803,4898454.1841],[381663.1563,4898454.4011],[381663.1383,4898454.6201],[381663.1283,4898454.839],[381663.1263,4898455.058],[381663.1313,4898455.277],[381663.1433,4898455.496],[381663.1633,4898455.714],[381663.1903,4898455.932],[381663.2253,4898456.1481],[381672.0793,4898472.1692],[381672.1303,4898472.2952],[381672.1853,4898472.4182],[381672.2443,4898472.5402],[381672.3073,4898472.6602],[381672.3753,4898472.7772],[381672.4463,4898472.8922],[381672.5223,4898473.0052],[381672.6013,4898473.1142],[381672.6843,4898473.2212],[381672.7713,4898473.3252],[381672.8623,4898473.4262],[381672.9563,4898473.5232],[381673.0533,4898473.6182],[381673.1533,4898473.7092],[381673.2573,4898473.7962],[381673.3633,4898473.8793],[381673.4733,4898473.9593],[381673.5853,4898474.0353],[381673.6993,4898474.1073],[381673.8163,4898474.1753],[381673.9363,4898474.2393],[381674.0573,4898474.2993],[381674.1813,4898474.3553],[381674.3063,4898474.4063],[381674.4333,4898474.4523],[381674.5622,4898474.4953],[381674.6922,4898474.5323],[381674.8232,4898474.5663],[381674.9562,4898474.5943],[381675.0892,4898474.6183],[381675.2232,4898474.6383],[381675.3572,4898474.6523],[381675.4932,4898474.6623],[381675.6282,4898474.6673],[381675.7632,4898474.6683],[381675.8992,4898474.6643],[381676.0342,4898474.6553],[381676.1682,4898474.6413],[381676.3032,4898474.6233],[381676.4362,4898474.6003],[381676.5692,4898474.5733],[381676.7002,4898474.5403],[381676.8302,4898474.5043],[381676.9592,4898474.4623],[381677.0872,4898474.4173],[381677.2132,4898474.3673],[381677.3372,4898474.3123],[381677.4592,4898474.2533],[381677.5792,4898474.1913],[381677.6962,4898474.1234],[381677.8112,4898474.0524],[381677.9242,4898473.9774],[381683.6731,4898470.3855]],[[381667.1082,4898451.6852],[381715.6071,4898418.5852],[381720.6081,4898425.9863],[381723.5081,4898424.0853],[381718.6081,4898416.8853],[381735.4077,4898405.3856],[381747.0076,4898422.5859],[381704.0076,4898451.886],[381677.2081,4898469.6854],[381667.1082,4898451.6852]]]}"
4659,,,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[381639.7733,4898650.7288],[381643.7028,4898646.7424],[381667.7354,4898641.1898],[381672.0569,4898642.6302],[381683.6332,4898640.0434],[381687.1901,4898636.6804],[381704.4108,4898632.505],[381709.0237,4898633.701],[381716.6549,4898631.9925],[381717.143514596,4898631.85687494],[381717.618754536,4898631.67999821],[381718.077144153,4898631.46316339],[381718.515331012,4898631.20795631],[381718.930110434,4898630.91624342],[381719.318448927,4898630.59015816],[381719.677506379,4898630.23208537],[381720.00465682,4898629.8446438],[381720.297507636,4898629.43066702],[381720.553917062,4898628.99318263],[381720.772009846,4898628.5353902],[381720.950190967,4898628.06063777],[381721.087157297,4898627.57239745],[381721.181907132,4898627.07424],[381721.233747518,4898626.56980868],[381721.242299322,4898626.06279266],[381721.2075,4898625.5569],[381719.2027,4898616.5675],[381714.9803,4898612.59],[381702.2993,4898558.5128],[381703.4996,4898554.9685],[381700.1396,4898545.7427],[381699.448852225,4898545.12346489],[381698.705507416,4898544.5684666],[381697.915519365,4898544.08215036],[381697.085215446,4898543.6684113],[381696.221245945,4898543.33056324],[381695.330530788,4898543.07131217],[381694.420204121,4898542.89273455],[381693.497557168,4898542.79626068],[381692.569979829,4898542.78266328],[381691.644901498,4898542.85205123],[381690.72973155,4898543.0038688],[381689.8318,4898543.2369],[381684.7655,4898547.5974],[381647.5754,4898555.538],[381643.3042,4898554.2282],[381632.3129,4898556.677],[381629.7502,4898559.5814],[381596.4145,4898567.6024],[381596.3912,4898567.6561],[381596.006086472,4898567.68179342],[381595.624664064,4898567.74086565],[381595.249820266,4898567.8328695],[381594.884392763,4898567.95710848],[381594.531147958,4898568.11264204],[381594.192760026,4898568.29829276],[381593.871790669,4898568.51265519],[381593.570669729,4898568.75410656],[381593.291676785,4898569.02081898],[381593.036923902,4898569.31077338],[381592.808339641,4898569.62177469],[381592.607654457,4898569.95146855],[381592.4363876,4898570.29735906],[381592.295835614,4898570.65682772],[381592.187062523,4898571.02715325],[381592.110891773,4898571.40553216],[381592.0679,4898571.7891],[381593.3891,4898577.4912],[381597.1013,4898580.2828],[381608.7487,4898629.7097],[381607.5138,4898634.1595],[381612.013,4898652.0363],[381612.178772011,4898652.49986277],[381612.384786679,4898652.94699671],[381612.629438038,4898653.37421622],[381612.910818932,4898653.77819097],[381613.226735883,4898654.1557718],[381613.574726191,4898654.50401532],[381613.952077132,4898654.82020682],[381614.355847103,4898655.10188148],[381614.782888555,4898655.34684352],[381615.229872526,4898655.55318336],[381615.693314597,4898655.71929251],[381616.169602051,4898655.84387607],[381616.655022033,4898655.92596287],[381617.145790501,4898655.964913],[381617.638081717,4898655.96042284],[381618.12805807,4898655.91252738],[381618.6119,4898655.8216],[381639.7733,4898650.7288]],[[381597.8565,4898571.1055],[381697.5583,4898547.4318],[381716.1084,4898626.8871],[381678.6093,4898635.6872],[381676.0093,4898635.2872],[381616.7097,4898649.0858],[381597.8565,4898571.1055]]]}"
716,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[381645.5079,4898749.1154],[381739.7085,4898726.2886],[381741.3069,4898725.6248],[381742.2838,4898724.7569],[381742.7294,4898724.0374],[381743.0396,4898722.9824],[381743.0078,4898721.8274],[381742.7094,4898720.5887],[381734.4569,4898688.5534],[381736.1168,4898683.8775],[381735.5582,4898680.6121],[381732.078,4898676.7451],[381726.9013,4898655.596],[381728.1587,4898652.0102],[381725.7099,4898641.8732],[381725.398141308,4898641.3965119],[381725.046591443,4898640.94836269],[381724.65784869,4898640.5320646],[381724.234786222,4898640.15069448],[381723.780530867,4898639.807071],[381723.298439999,4898639.50373386],[381722.792076721,4898639.24292501],[381722.265183534,4898639.02657207],[381721.721654671,4898638.8562741],[381721.165507322,4898638.73328975],[381720.600851937,4898638.658528],[381720.031861848,4898638.63254139],[381719.462742427,4898638.65552201],[381718.8977,4898638.7273],[381709.8779,4898640.9051],[381706.0096,4898644.5057],[381678.395,4898650.8073],[381673.7778,4898649.7332],[381656.9962,4898653.8464],[381654.0348,4898656.9723],[381642.8471,4898659.6047],[381638.8985,4898657.9595],[381618.702,4898663.1723],[381617.2615,4898664.1727],[381616.3036,4898665.4222],[381615.7515,4898666.8748],[381615.6268,4898667.8421],[381619.4517,4898684.6705],[381623.3719,4898690.394],[381626.6749,4898702.809],[381625.4782,4898708.6277],[381627.732,4898717.8731],[381630.9058,4898720.8169],[381632.9915,4898729.5092],[381634.0214,4898733.7325],[381633.610259179,4898735.10299344],[381633.314403208,4898736.5029071],[381633.135877808,4898737.92256119],[381633.075917406,4898739.35213937],[381633.134936605,4898740.78175672],[381633.312527311,4898742.20152803],[381633.607461558,4898743.60163618],[381634.0177,4898744.9724],[381634.21667333,4898745.55408865],[381634.464761948,4898746.11658674],[381634.760140671,4898746.65575599],[381635.100636399,4898747.16762973],[381635.48374411,4898747.64844211],[381635.906645284,4898748.09465581],[381636.366228644,4898748.50298803],[381636.859113039,4898748.87043468],[381637.381672325,4898749.19429246],[381637.930062039,4898749.47217875],[381638.500247685,4898749.70204914],[381639.088034413,4898749.88221248],[381639.689097884,4898750.01134332],[381640.29901608,4898750.08849162],[381640.913301841,4898750.11308983],[381641.527435874,4898750.08495696],[381642.1369,4898750.0043],[381645.5079,4898749.1154]],[[381636.4208,4898729.5961],[381634.6098,4898721.5871],[381634.1099,4898721.6871],[381621.4097,4898669.6759],[381678.9094,4898655.5872],[381678.8094,4898655.0872],[381721.2185,4898644.6972],[381731.5085,4898686.4884],[381733.8085,4898696.9885],[381740.3085,4898724.0886],[381739.7085,4898724.6886],[381726.8089,4898727.8883],[381667.1548,4898741.782],[381667.0127,4898740.8607],[381643.6199,4898746.5973],[381640.0199,4898744.0972],[381636.4208,4898729.5961]],[[381711.8885,4898641.136],[381718.4789,4898639.609],[381718.925,4898641.5351],[381712.3346,4898643.0621],[381711.8885,4898641.136]]]}"
6569,,,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[373109.5456,4902062.8108],[373108.70512286,4902064.03146452],[373107.913806338,4902065.28455744],[373107.1729,4902066.5681],[373108.7778,4902066.9719],[373111.0003,4902112.3215],[373112.0586,4902132.377],[373112.221769274,4902133.65983573],[373112.498263306,4902134.92310244],[373112.885895421,4902136.15680949],[373113.3816,4902137.3512],[373113.620608897,4902138.04959993],[373113.801467985,4902138.76526584],[373113.922955962,4902139.493365],[373113.984252443,4902140.22898069],[373113.984943506,4902140.96714547],[373113.925024485,4902141.70287465],[373113.8049,4902142.4312],[373107.7999,4902175.5946],[373106.722945752,4902181.77486728],[373106.235588113,4902188.02930703],[373106.3422,4902194.3018],[373106.6823,4902211.3326],[373104.721,4902211.3351],[373104.7509,4902212.7415],[373105.662,4902212.7418],[373105.7105,4902215.5114],[373106.9739,4902215.5114],[373108.0407,4902245.0661],[373108.2113,4902291.4275],[373108.6878,4902331.2944],[373110.253,4902331.4785],[373109.8668,4902291.5202],[373109.6838,4902245.0708],[373107.6666,4902193.8663],[373107.732621329,4902187.73173925],[373108.329246684,4902181.6259033],[373109.452,4902175.5946],[373114.9691,4902144.9183],[373115.4982,4902141.6374],[373115.603990653,4902140.91113814],[373115.646538321,4902140.17844608],[373115.625523804,4902139.4448206],[373115.541104757,4902138.71576547],[373115.393914505,4902137.99675018],[373115.185057293,4902137.2931689],[373114.9161,4902136.6103],[373114.343707694,4902135.17394878],[373113.91893359,4902133.68723942],[373113.6461,4902132.1653],[373110.2066,4902065.596],[373111.3707,4902063.7968],[373109.5456,4902062.8108]]]}"
