POI_ID,POI_NAME,ADDRESS,POI_TYPE_C,POI_TYPE_D,DESCRIP,GeoJSON
264,SUTTON MILLS PARK,820 SOMERSET CRES,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[374090.548,4900923.0559]}"
265,WINSTON CHURCHILL SCHOOL,530 EARL ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[379876.9327,4898404.8456]}"
266,SNIDER PARK,146 GUTHRIE DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[381760.4088,4903279.1746]}"
267,WOODBINE PARK,1180 WOODBINE RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[372026.0737,4901938.7103]}"
269,LILLA BURKE PARK,52 KENWOODS CIR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[382807.3551,4901368.724]}"
270,HOLSGROVE PUBLIC SCHOOL,1410 SPROULE ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[370633.3983,4903036.208]}"
272,GARRIGAN PARK,196 YONGE ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[378733.6432,4897815.8972]}"
273,BEXLEY GATE PARK,836 MUIRFIELD CRES,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[375349.5214,4901208.7766]}"
275,ECOLE SECONDAIRE MARIE-RIVIER,711 DALTON AVE,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[378470.4151,4903044.6776]}"
276,LAFLEUR PARK,219 VAN ORDER DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[378318.428,4899578.4753]}"
277,R G SINCLAIR PUBLIC SCHOOL,19 CRERAR BLVD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[374588.803,4897183.5831]}"
280,LORD STRATHCONA PUBLIC SCHOOL,251 MCMAHON AVE,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[378485.5087,4900797.2296]}"
281,DUNHAM PARK,1040 MONA DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[371998.764,4901512.7878]}"
283,GLENBURNIE PUBLIC SCHOOL,2252 BATTERSEA RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[383541.1611,4908543.7806]}"
285,COLLINS BAY PUBLIC SCHOOL,4075 BATH RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[371319.9653,4899959.8865]}"
286,RIVERWALK PARKETTE,98 DALGLEISH AVE,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[384278.022,4901964.8578]}"
287,HEADWAY PARK,40 COMPTON ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[381209.5277,4902174.5988]}"
288,BAYRIDGE PARK,755 BAYRIDGE DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[372798.081,4900600.1479]}"
1238,,23 ONTARIO ST,48,Picnic Facility,Picnic Facility,"{""type"":""Point"",""coordinates"":[381402.3903,4897783.6]}"
1267,,23 ONTARIO ST,48,Picnic Facility,Picnic Facility,"{""type"":""Point"",""coordinates"":[381430.6677,4897793.1513]}"
1405,,23 ONTARIO ST,48,Picnic Facility,Picnic Facility,"{""type"":""Point"",""coordinates"":[381396.0899,4897848.9793]}"
289,GRENADIER PARK,41 GRENADIER DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[383826.6171,4901275.3804]}"
290,PAARDEBURG PARK (CFB),42 PAARADEBURG PL,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[384168.4962,4899460.2897]}"
293,J R HENDERSON PUBLIC SCHOOL BASEBALL FIELD,361 ROOSEVELT DR,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[374033.3959,4898562.4886]}"
294,JOYCEVILLE PUBLIC SCHOOL BASEBALL FIELD,2903 JOYCEVILLE RD,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[393621.7319,4912551.3263]}"
295,VICTORIA PARK BASEBALL FIELD,487 BROCK ST,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[380237.0453,4898906.3588]}"
296,NOVELIS INC.,1 LAPPANS LANE,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[379432.3315,4899935.3205]}"
299,COLLINS BAY PUBLIC SCHOOL BASEBALL FIELD 1,4075 BATH RD,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[371349.6094,4899988.5595]}"
300,CFB HOSPITAL BASEBALL FIELD,70 CRAFTSMAN BLVD,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[383819.5214,4900592.0573]}"
302,REGIMENT (CFB) BASEBALL FIELD,70 CRAFTSMAN BLVD,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[384384.0475,4899840.7506]}"
75,ROTARY CENTENNIAL,1280 COVERDALE DR,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[371759.8025,4899571.0631]}"
76,PITTSBURGH HISTORIC PLAQUES,914 15 HWY,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[383350.5124,4901722.7919]}"
78,TIME STATUE,200 KING ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[380293.1161,4897645.1709]}"
79,GRAHAM MONUMENT,201 ARAGON RD,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[384655.301,4907507.6234]}"
1444,,23 ONTARIO ST,48,Picnic Facility,Picnic Facility,"{""type"":""Point"",""coordinates"":[381400.587,4897856.5262]}"
1448,,23 ONTARIO ST,48,Picnic Facility,Picnic Facility,"{""type"":""Point"",""coordinates"":[381388.8434,4897760.783]}"
101,LION STATUE,1 KING ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381035.9734,4897643.4155]}"
407,ARCHBISHOP O'SULLIVAN CATHOLIC SCHOOL,974 PEMBRIDGE CRES,3,Basketball Court,Basketball Court,"{""type"":""Point"",""coordinates"":[373515.2721,4900810.8155]}"
417,ST. PETER ELEMENTARY SCHOOL,48 SEVENTH AVE,3,Basketball Court,Basketball Court,"{""type"":""Point"",""coordinates"":[380171.075,4900392.2006]}"
423,ST. MARGUERITE BOURGEOYS PUBLIC SCHOOL,355 WATERLOO DR,3,Basketball Court,Basketball Court,"{""type"":""Point"",""coordinates"":[376060.734,4901162.9638]}"
939,AGNES ETHERINGTON ART CENTRE (MUSEUM),36 UNIVERSITY AVE,20,Museum,Museum,"{""type"":""Point"",""coordinates"":[380511.2009,4898004.2729]}"
945,MACLACHLAN WOODWORKING MUSEUM,2993 2 HWY,20,Museum,Museum,"{""type"":""Point"",""coordinates"":[395176.2712,4905630.8909]}"
429,JOHN XXIII ELEMENTARY SCHOOL (BASKETBALL COURT),736 HIGH GATE PARK DR,3,Basketball Court,Basketball Court,"{""type"":""Point"",""coordinates"":[372002.1045,4900535.1596]}"
435,ST. MARTHA ELEMENTARY SCHOOL,455 ST. MARTHA ST,3,Basketball Court,Basketball Court,"{""type"":""Point"",""coordinates"":[384364.4534,4902308.2818]}"
488,BEXLEY GATE PARK (SOCCER FIELD),836 MUIRFIELD CRES,32,Soccer Field,Soccer Field,"{""type"":""Point"",""coordinates"":[375432.2991,4901167.1893]}"
489,ST. MARTHA ES MINI SOCCER FIELD,455 ST. MARTHA ST,32,Soccer Field,Soccer Field,"{""type"":""Point"",""coordinates"":[384303.2058,4902307.3866]}"
102,IMMIGRANT MEMORIAL,151 ORDNANCE ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381160.4317,4899079.1149]}"
103,IRISH MEMORIAL,2 NORTH ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381792.4594,4899361.5554]}"
83,SPRINGER PARK DEDICATION MONUMENT,992 PORTSMOUTH AVE,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[377849.1739,4901244.1465]}"
92,THE WALK AT CITY PARK,33 BAGOT ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381164.2658,4898132.5296]}"
95,RIDEAU CANAL MONUMENT,4150 MANGAN BLVD,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[395685.6327,4918815.1799]}"
98,TERRY'S TRAILS MONUMENT,1280 COVERDALE DR,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[371713.9048,4899530.7744]}"
99,CHILDREN STATUE,33 BAGOT ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381156.7736,4898109.9456]}"
745,WOLFE ISLAND FERRY TERMINAL,295 ONTARIO ST,56,Ferry Terminal,Ferry Terminal,"{""type"":""Point"",""coordinates"":[382057.2351,4898739.1527]}"
115,LIBRARY MONUMENT,875 GARDINERS RD,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[374477.8138,4901349.5039]}"
116,NAVY MEMORIAL,61 ONTARIO ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381495.7829,4898003.5608]}"
117,CONFEDERATION ARCH,225 ONTARIO ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381823.6983,4898435.4854]}"
124,SIR JOHN A. MACDONALD STATUE,33 BAGOT ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381247.1304,4897936.6479]}"
126,FRANCES E. WILLARD MEMORIAL,1 KING ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381034.6869,4897608.022]}"
128,H. ERLE ALLEN MEMORIAL,1280 COVERDALE DR,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[371789.335,4899569.4197]}"
129,GRENADIER PARK SKATEBOARD PARK,41 GRENADIER DR,31,Skateboard Park,Skateboard Park,"{""type"":""Point"",""coordinates"":[383499.2495,4901161.482]}"
130,POLSON PARK SKATEBOARD PARK,153 ROBERT WALLACE DR,31,Skateboard Park,Skateboard Park,"{""type"":""Point"",""coordinates"":[377910.1142,4899148.4862]}"
132,POLSON PARK,153 ROBERT WALLACE DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[377842.3724,4899199.5736]}"
133,MARKERS ACRES PARK,201 CONACHER DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[381123.6717,4902574.9535]}"
134,EDENWOOD PARK,470 MAPLE LAWN DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[383749.3238,4906492.6601]}"
135,JOHN XXIII ELEMENTARY SCHOOL,736 HIGH GATE PARK DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[371995.4042,4900521.6591]}"
136,CENTRAL PUBLIC SCHOOL,237 SYDENHAM ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[381320.5116,4898927.7544]}"
137,STRATHCONA PARK,81 INDIAN RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[378071.7117,4900909.4655]}"
138,CRERAR PARK,39 CRERAR BLVD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[374765.2747,4896738.847]}"
139,OAKRIDGE PARK,2 OAKRIDGE AVE,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[379330.9303,4898230.0798]}"
140,ECOLE REMI-GAULIN,51 VIRGINIA ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[381300.7664,4902828.3883]}"
141,TRILLIUM RIDGE PARK,,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[376103.7255,4901044.691]}"
962,MARKERS ACRES PARK,201 CONACHER DR,22,Park,Park,"{""type"":""Point"",""coordinates"":[381087.4316,4902523.4811]}"
1003,HEADWAY PARK,40 COMPTON ST,22,Park,Park,"{""type"":""Point"",""coordinates"":[381156.1445,4902300.8906]}"
1048,BRICELAND PARK,57 WILEY ST,22,Park,Park,"{""type"":""Point"",""coordinates"":[381134.5166,4901695.2222]}"
982,KATINGS (PASTURE) FIELDS,412 RIDEAU ST,22,Park,Park,"{""type"":""Point"",""coordinates"":[381483.4388,4900067.862]}"
1520,HOTEL DIEU HOSPITAL,155 SYDENHAM ST,16,Hospital,Hospital,"{""type"":""Point"",""coordinates"":[381297.0899,4898581.0466]}"
977,SNIDER PARK,146 GUTHRIE DR,22,Park,Park,"{""type"":""Point"",""coordinates"":[381758.2811,4903247.9285]}"
143,LORD STRATHCONA PUBLIC SCHOOL,251 MCMAHON AVE,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[378390.9193,4900843.7335]}"
144,HIGHGATE PARK,1229 CARMIL BLVD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[371701.2676,4900676.4196]}"
145,BRIDLE PATH PARK,825 LANCASTER DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[372994.4479,4901302.7075]}"
146,JAMES NELSON PARK,14 THERESA CRES,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[380367.7404,4901162.8253]}"
147,MEADOWBROOK PARK,444 KINGSDALE AVE,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[376669.9928,4900354.9037]}"
148,JOHN BREWER PARK,3513 BREWER'S MILLS RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[397949.5237,4918270.6077]}"
149,WESTBROOK PARK,1388 WOODFIELD CRES,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[370812.4618,4903195.2262]}"
150,STARR REID PARK,64 DRENNAN ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[381507.8769,4901875.8431]}"
152,GRASS CREEK PARK,2991 2 HWY,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[395440.8771,4905102.5928]}"
153,MOTHER THERESA  E.S.,1044 LANCASTER DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[372467.867,4901440.6708]}"
154,KEN MATTHEWS PARK,423 ELLIOTT AVE,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[380279.7867,4901492.8798]}"
155,CHANNEL VIEW PARK,2 HOWE ISLAND FERRY RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[394061.1793,4903643.6686]}"
156,MCBURNEY PARK,151 ORDNANCE ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[381134.2496,4899135.9915]}"
158,JORENE PARK,5 JORENE DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[374301.5643,4896730.2938]}"
160,RIDGEWOOD PARK,830 SAFARI DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[371163.4483,4900955.1858]}"
161,SYDENHAM PUBLIC SCHOOL,5 CLERGY ST E,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[380949.1541,4898356.4268]}"
162,PIERSON PARK,1648 JOYCEVILLE RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[393811.2399,4906344.8845]}"
165,GARDENWALK PARK,,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[372206.1468,4901343.7148]}"
169,OUR LADY OF LOURDES ELEMENTARY SCHOOL,20 CRANBROOK ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[374596.9327,4897526.276]}"
170,JIM BEATTIE PARK,900 HENDERSON BLVD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[373580.264,4898472.0194]}"
3988,910 GARDINERS RD CELL ANTENNA,910 GARDINERS RD,,,Cell Antenna,"{""type"":""Point"",""coordinates"":[374842.2033,4901512.9874]}"
3989,945 GARINERS RD CELL ANTENNA,945 GARINERS RD,,,Cell Tower,"{""type"":""Point"",""coordinates"":[374516.3073,4901586.2568]}"
3966,75 BADER LN CELL ANTENNA,,,,Cell Antenna,"{""type"":""Point"",""coordinates"":[380315.9073,4897978.8325]}"
172,LA SALLE PARK,434 MCEWEN DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[374469.7468,4898807.2883]}"
173,WOODBINE PARK,1180 WOODBINE RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[371802.8952,4901978.7065]}"
174,HILLVIEW PARK,715 TRUMAN DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[372282.2426,4900424.1062]}"
176,RIDEAU PUBLIC SCHOOL,9 DUNDAS ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[379816.064,4899159.0023]}"
177,FRONTENAC SCHOOL PARKETTE,32 ADELAIDE ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[380786.161,4899663.8033]}"
179,CLOVERDALE PARK,1030 SUNNYSIDE RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[376518.9359,4904037.6315]}"
180,J R HENDERSON PUBLIC SCHOOL,361 ROOSEVELT DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[374127.3958,4898518.4408]}"
181,THIRD DAY WORSHIP CENTRE,999 SYDENHAM RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[376626.7464,4902398.6067]}"
182,TRILLIUM RIDGE PARK,,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[376139.6843,4900990.4022]}"
184,COMPTON PARK,346 COLLEGE ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[379330.0961,4899082.0315]}"
189,RIDEAUCREST HOME,175 RIDEAU ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[381608.9372,4899598.1053]}"
191,SHANNON PARK A&B,199 WILSON ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[381634.0366,4902274.0742]}"
3968,KGH CELL ANTENNA,,,,Cell Antenna,"{""type"":""Point"",""coordinates"":[380719.3983,4897789.4462]}"
3971,328 KING ST CELL ANTENNA,,,,Cell Antenna,"{""type"":""Point"",""coordinates"":[381689.0467,4898530.9989]}"
3974,200 CLARENCE ST CELL ANTENNA,,,,Cell Antenna,"{""type"":""Point"",""coordinates"":[381713.8555,4898416.99]}"
3981,290 BATH RD CELL ANTENNA,,,,Cell Antenna,"{""type"":""Point"",""coordinates"":[378171.0338,4899578.3872]}"
3984,544 GARDINERS RD CELL ANTENNA,544 GARDINERS RD,,,Cell Antenna,"{""type"":""Point"",""coordinates"":[375020.9778,4899674.069]}"
194,FRONTENAC PUBLIC SCHOOL,38 COWDY ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[380854.2117,4899706.2913]}"
195,O'CONNOR PARK,268 OLD QUARRY RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[378279.1132,4901504.9723]}"
196,CATARAQUI WOODS PUBLIC SCHOOL,1255 BIRCHWOOD DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[373826.6554,4902828.1812]}"
197,CITY PARK,33 BAGOT ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[381134.3525,4898015.2082]}"
198,SNIDER PARK,146 GUTHRIE DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[381767.6413,4903291.0218]}"
200,FRONTENAC SCHOOL PARKETTE,32 ADELAIDE ST,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[380754.4356,4899650.165]}"
201,NICKLE AVENUE PARK,69 NICKLE AVE,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[377895.5179,4898218.5242]}"
202,CENTENNIAL PUBLIC SCHOOL,120 NORMAN ROGERS DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[378671.4277,4898733.0391]}"
203,DUNHAM PARK,1040 MONA DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[372009.9203,4901494.4919]}"
204,LAWRENCE PARK,,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[370828.1562,4900293.3753]}"
205,RODDEN PARK,111 NORMAN ROGERS DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[378641.802,4898908.5128]}"
206,EDENWOOD PARK,470 MAPLE LAWN DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[383720.3069,4906562.9978]}"
208,KEN MATTHEWS PARK,423 ELLIOTT AVE,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[380280.4447,4901503.5558]}"
209,FIRST AVENUE PUBLIC SCHOOL,85 FIRST AVE,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[380106.2644,4900039.6776]}"
210,KIWANIS PARK,53 FOURTH AVE,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[380232.0657,4900251.2266]}"
211,CAEN PARK (CFB),2 CAEN CRES,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[384920.8741,4899507.1369]}"
212,RUNNYMEDE PARK,83 RUNNYMEDE RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[377623.6585,4899381.3996]}"
213,SUTHERLAND DRIVE PARK,51 SUTHERLAND DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[382057.7589,4902801.2293]}"
215,HUDSON PARK,955 HUDSON DR,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[373480.0939,4900240.9148]}"
217,KIWANIS PARK,53 FOURTH AVE,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[380219.9386,4900258.4995]}"
218,ELGINBURG PUBLIC SCHOOL,2100 UNITY RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[377208.1478,4908594.3797]}"
219,HEMLOCK DOWNS PARK,550 ARAGON RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[383343.8285,4906944.1909]}"
410,BAYRIDGE SECONDARY SCHOOL BASKETBALL COURT,1059 TAYLOR-KIDD BLVD,3,Basketball Court,Basketball Court,"{""type"":""Point"",""coordinates"":[372682.8051,4900858.1509]}"
411,LOYALIST COLLEGIATE AND VOCATIONAL INSTITUTE,153 VAN ORDER DR,3,Basketball Court,Basketball Court,"{""type"":""Point"",""coordinates"":[378527.3382,4899567.9905]}"
413,COMPTON PARK,346 COLLEGE ST,3,Basketball Court,Basketball Court,"{""type"":""Point"",""coordinates"":[379361.3786,4899051.3511]}"
3480,TRAVELODGE KINGSTON LASALLE HOTEL,2360 Princess St,89,Hotel / Motel,,"{""type"":""Point"",""coordinates"":[376010.2641,4901775.5276]}"
3481,SEVEN OAKS MOTEL,2331 PRINCESS ST,89,Hotel / Motel,,"{""type"":""Point"",""coordinates"":[376188.0644,4901635.0335]}"
3048,DRIVE TEST CENTRE,381 SELECT DR,67,Government Centre,Government Centre,"{""type"":""Point"",""coordinates"":[375818.163,4901539.0399]}"
2432,GRASS CREEK PARK (EXPANSION AREA),2931 2 HWY,22,Park,Park,"{""type"":""Point"",""coordinates"":[394958.0024,4905313.8365]}"
2770,WAR MEMORIAL WALL,303 YORK ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[380272.4895,4899505.1555]}"
2892,CORNER CLUBHOUSE DAY CARE (MACK ST),198 MACK ST,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[379818.2788,4898942.6899]}"
3482,HOTEL 6,1542ROBINSON CT,89,Hotel / Motel,,"{""type"":""Point"",""coordinates"":[375005.3746,4904436.1829]}"
3483,QUALITY INN & SUITES,1530 ROBINSON CT,89,Hotel / Motel,,"{""type"":""Point"",""coordinates"":[374925.9994,4904432.2141]}"
2988,CANADIAN COAST GUARD,53 YONGE ST,66,Coast Guard,Canadian Coast Guard,"{""type"":""Point"",""coordinates"":[378702.5004,4897168.1239]}"
3173,HIGHWAY 15 PARK AND RIDE,1690 HWY 15,87,Park and Ride,Park and Ride,"{""type"":""Point"",""coordinates"":[385797.3266,4904748.4917]}"
2882,SECONDARY EOC (KINGSTON POLICE),705 DIVISION ST,83,Emergency Response Facility,Emergency Response Facility,"{""type"":""Point"",""coordinates"":[380614.2442,4900837.956]}"
3174,GARDINERS RD PARK AND RIDE,1159 GARDINERS RD,87,Park and Ride,Park and Ride,"{""type"":""Point"",""coordinates"":[374663.2091,4904594.7679]}"
3476,FORT HENRY MOTEL,848 HWY 2,89,Hotel / Motel,,"{""type"":""Point"",""coordinates"":[386105.0645,4899918.0166]}"
3477,HILLTOP MOTEL,2287 PRINCESS ST,89,Hotel / Motel,,"{""type"":""Point"",""coordinates"":[376560.3339,4901658.8461]}"
3478,KINGSTON MOTEL WEST,2467 PRINCESS ST,89,Hotel / Motel,,"{""type"":""Point"",""coordinates"":[375339.544,4901670.7524]}"
3479,EMBASSY MOTEL,2404 PRINCESS ST,89,Hotel / Motel,,"{""type"":""Point"",""coordinates"":[375680.0634,4901794.5776]}"
1774,BAYRIDGE PUBLIC SCHOOL,1066 HUDSON DR,29,Running Track,Running Track,"{""type"":""Point"",""coordinates"":[372702.2976,4900983.1356]}"
3299,,,25,Playground,,"{""type"":""Point"",""coordinates"":[384110.4076,4903346.5862]}"
